,Company/Brand,Stage,Amount($),HeadQuarter,What_it_does,Sector,Funding_Year,Founded,Founders,Investor,Startup_Age
2462,Betterhalf.ai,Pre-Series,3000000.0,Bangalore,India’s first and only matrimony app without parents. 10L verified profiles 20L matches 50K relationships 3K marriages,Services,2021,2016,"Rahul Namdev, Pawan Gupta","Y Combinator, Rehan A Khan",5
2464,Rezo.ai,Seed,3500000.0,Noida,Conversational AI platform - Innovate the way you communicate,Technology,2021,2017,"Manish Gupta, Rashi Gupta","Devesh Sachdev, Bhavesh Manglani",4
2465,Mentoria,Pre-Series,200000.0,Mumbai,Mentoria is a holistic career discovery platform that enables students to discover themselves and the careers they will enjoy and excel at.,Education,2021,2015,"Ashish Arora, Nikhar Arora, Sameer Bhakhri","Pradeep K Jaisingh, Jayant Mehrotra",6
2466,Cuvette Tech,Seed,1800000.0,Bangalore,Help startups to find interns who are verified on their software development skills and problem-solving abilities.,Human Resources,2021,2020,"Atul Singhal, Sudhanshu Singh","Varun Alagh, Harish Daiya",1
2467,Clensta,Unknown,600000.0,New Delhi,A biotechnology start-up was incorporated to improve the National Hygiene condition whilst addressing the aspect of water conservation.,Healthcare,2021,2016,Puneet Gupta,"IAN Fund, World Startup Factory",5
2469,Kodo Card,Seed,8000000.0,Mumbai,Kodo card is a corporate card for new economy businesses in India.,Finance,2021,2019,"Deepti Sanghi, Gaurav Thapa","Brex, Y-Combinator",2
2470,Polygon,Unknown,3500000.0,Mumbai,Polygon is a blockchain scalability platform.,Finance,2021,2017,"Jaynti Kanani, Sandeep Nailwal, Anurag Arjun","Mark Cuban, MiH Ventures",4
2471,Get My Parking,Unknown,6000000.0,New Delhi,"Get My Parking, is a B2B Platform-as-a-Service company.",Transportation & Logistics,2021,2015,"Chirag Jain, Rasik Pansare","IvyCap Ventures, IAN Fund",6
2472,Cellestial,Pre-Series,500000.0,Hyderabad,Cellestial E-mobility is a city-based startup working in developing electric tractors with the longest battery life.,Retail,2021,2019,Siddhartha Durairajan,"Gurj Aujla, Ashik K",2
2475,Plum,Series A,15000000.0,Bangalore,High quality health insurance and health benefits,Healthcare,2021,2019,"Abhishek Poddar, Saurabh Arora","Harsh Jain, Lalit Keshre",2
2476,ThatMate,Unknown,140000.0,Satara,ThatMate is a sexual and mental wellness app for teens.,Healthcare,2021,2019,Nishant Neeraj,"Supriya Kumari, Premanshu Singh",2
2477,Klassroom,Pre-Series,200000.0,Mumbai,Klassroom offers a one-of-a-kind LIVE interactive learning experience to students.,Education,2021,2016,Alka Javeri,ah! Ventures,5
2478,Convin,Pre-Seed,300000.0,Bangalore,Convin is a conversation intelligence platform that helps remote sales teams to understand conversations on a deeper levels.,Technology,2021,2019,"Ashish Santhalia, Atul Shree, Bharat Patidar, Durgesh Choudhary","9Unicorns Accelerator Fund, Sunder Nookala",2
2480,Disruptium,Unknown,200000.0,Ahmedabad,A consultancy platform for startups,Services,2021,2021,"Yash Shah, Kapil Mathrani, Ishit Desai",Pravesh Mehta,0
2481,MedTel Healthcare,Pre-Series,5000000.0,Orissia,An aggregator for Digital Health Clinics in low resource settings.,Healthcare,2021,2017,"Ajit Choudhury, Lalit Ranjan Manik, Manish Kumar Swain, Shashank Singhal, Siba Prasad Panda",Inflection Point Ventures,4
2482,Pickright Technologies,Unknown,200000.0,Bangalore,Pickright is a fintech marketplace platform for stock market investors and the stock market advisors.,Finance,2021,2019,"Namandeep Bhatia, Archana E","Gaurav Gupta, Vivek Srivatsav",2
2483,Ingenium,Seed,3500000.0,New Delhi,Ingenium Education has been pushing e-learning by bringing small and medium sized institutes and schools online.,Education,2021,2018,"Pramudit Somvanshi, Mohit Patel, Aakash Gupta",Lead Angels,3
2484,BharatPe,Debt Financing,6000000.0,New Delhi,"BharatPe is the definitive platform for financial services. We process payments via UPI and POS, and provide credit / loans to our merchants",Finance,2021,2018,"Ashneer Grover, Bhavik Koladiya, Shashvat Nakrani","Amplo, Insight Partners",3
2485,RuleZero,Seed,1000000.0,Bangalore,Rulezero is a technology platform created by experienced startup executives to automate and manage the equity ownership of a startup.,Technology,2021,2019,"Satish Mugulavalli, Srinivas Katta","Induslaw, Reddy Futures",2
2486,Rubix Data Sciences,Seed,800000.0,Mumbai,"Rubix Data Sciences focuses on simplifying decision making for Credit, Risk, Compliance, Supply Chain and Marketing professionals in the B2B domain.",Technology,2021,2018,Mohan Ramaswamy,Inflection Point Ventures,3
2487,Locobuzz,Series A,4000000.0,Mumbai,LocoBuzz is an analytics-based integrated marketing platform.,Technology,2021,2011,Vishal Agrawal,Yuj Ventures,10
2488,We Founder Circle,Pre-Seed,2000000.0,Mumbai,"A global platform of founders for founders offering investment, network and business opportunities.",Finance,2021,2020,Neeraj Tyagi,Geekster,1
2489,Haqdarshak,Pre-Series,800000.0,Jaipur,Haqdarshak is a tech platform that connects citizens with their eligible welfare schemes.,Finance,2021,2015,"Aniket Doegar, Asha Krishnan, PR Ganapathy","Manish Subramaniam, Upaya Social Ventures",6
2490,Celcius,Seed,3500000.0,Mumbai,The “ONLINE” Cold Chain network for Reefer trucks and Cold storage facilities.,Transportation & Logistics,2021,2020,"Swarup Bose, Rajneesh Raman, Arbind Jain",Eaglewings Ventures,1
2491,Enthu.ai,Unknown,200000.0,Chandigarh,Enthu.AI operates as a conversation intelligence startup.,Technology,2021,2020,"Tushar Jain, Vishal Verma",Appit Simple Infotek,1
2492,Myelin Foundry,Pre-Series,1000000.0,Bangalore,"Myelin Foundry is a deep tech product start-up transforming human experiences and industry outcomes by building Artificial Intelligence algorithms on video, voice, and sensor data, for consumer edge devices",Technology,2021,2019,"Gopichand Katragadda, Ganesh Suryanarayanan, Aditi Olemann",Beyond Next Ventures,2
2493,SuperOps.ai,Seed,3000000.0,Chennai,SuperOps.ai is an early stage startup in the MSP space.,Technology,2021,2020,"Arvind Parthiban, Jayakumar Karumbasalam","Ramakant Sharma, Elevation Capital",1
2494,6Degree,Unknown,1000000.0,Mumbai,6Degree is a fashion retail startup that provides a launchpad to fashion talent and brands using a tech-enabled platform.,Retail,2021,2014,"Amit Bhardwaj, Nikhil Hegde","Keiretsu Forum, SucSEED Venture Partners",7
2495,Teachmint,Series A,16500000.0,Bangalore,Teachmint is an online learning platform that focuses on tutor-student connectivity.,Education,2021,2020,"Anshuman Kumar, Divyansh Bordia, Mihir Gupta, Payoj Jain","Lightspeed India Partners, CM Ventures",1
2496,Sarathi,Seed,100000.0,Jodhpur,"Offer a range of services like lab tests, consultation at home, nursing services, emergency services, and appointment management.",Healthcare,2021,2020,Aditi Poyam,Inflection Point Ventures,1
2497,Jidoka Technologies,Seed,340000.0,Chennai,"Deliver automation of visual inspection, retaining the power of human intelligence, to enhance quality and efficiency",Technology,2021,2018,Sekar Udayamurthy,Inflection Point Ventures,3
2501,Avail Finance,Debt Financing,3000000.0,Bangalore,Avail is a mobile-first platform aiming to financially include the urban mass of India.,Finance,2021,2017,"Ankush Aggarwal, Tushar Mehndiratta","Alteria Capital, Matrix Partners India",4
2502,Nivesh,Pre-Series,1600000.0,Noida,Nivesh.com is a mass market mutual funds investment platform.,Finance,2021,2016,"Anurag Garg, Sridhar Srinivasan","Raghav Kapur, Indian Angel Network",5
2503,Thingsup,Unknown,1000000.0,Pune,Thingsup is an Enterprise Grade IoT Platform.,Technology,2021,2020,"Akshay Ghadage, Pranav Naiknavare",GSF Accelerator,1
2504,Arthya Wealth and Investments,Pre-Series,1000000.0,Mumbai,"A comprehensive, high quality, open-architecture based Wealth Management and Investment Advisory platform, to cater to investors across the board: Individuals, Businesses/Corporate Treasuries, Family Offices, Trusts and more.",Finance,2021,2020,Gaurav Arora,"Rishi Kumar Bagla, Krishen Lal Khanna",1
2507,Kiko Live,Pre-Series,1000000.0,Gurugram,Video-based social commerce startup,Retail,2021,2020,"Alok Chawla, Shivam","Dinesh Agarwal, Amarjit Batra",1
2508,TurboHire,Unknown,3500000.0,Hyderabad,"Industry-leading augmented intelligence software for Talent Intelligence, Recruitment Automation, and Applicant Tracking",Technology,2021,2019,Deepak Agrawal,"Arcilla, Samir Khosla",2
2509,The Hosteller,Pre-Series,1000000.0,Mumbai,"Pit-stop for global as well as local travellers to relax, rejuvenate and experience India’s rich heritage while not worrying about a clean, safe and smart place to stay.",Hospitality,2021,2015,Pranav Dangi,"SUNiCON Ventures, Shubhkam Ventures, Jito Angel network, FAAD Network",6
2510,SatSure,Unknown,3500000.0,Bangalore,SatSure is an innovative decision analytics company,Technology,2021,2017,"Prateep Basu, Rashmit Singh Sukhmani, Abhishek Raju",Baring PE India,4
2511,Ruptok Fintech,Pre-Series,2000000.0,New Delhi,"Ruptok fintech Pvt. Ltd. is an online gold loan service provider , with attractive interests rate .",Finance,2021,2020,Ankur Gupta,Manuvel Malabar Jewellers,1
2512,VilCart,Unknown,2000000.0,Bangalore,Vilcart's motto is sustainable rural development through stability for rural retailers.,Retail,2021,2017,Prasanna Kumar,Nabventures,4
2513,Dogsee Chew,Pre-Series,7000000.0,Bangalore,100% Natural Dog Treats.,Food & Beverages,2021,2015,"Bhupendra Khanal, Sneh Sharma",Sixth Sense Ventures,6
2514,Advantage Club,Pre-Series,3300000.0,Gurugram,Advantage Club is India's largest employee engagement platform.,Human Resources,2021,2014,Sourabh Deorah,"Y Combinator, Jetty Ventures, Earlsfield Capital, SMC Advisors, Kunal Shah",7
2515,TRDR,Unknown,150000.0,Bangalore,TRDR is an all-new approach to investing.,Finance,2021,2020,Ricky Jacob,"Kunal Shah, Snehal Fulzele",1
2517,Leap India,Unknown,10000000.0,Mumbai,"""Leading Enterprise in Asset Pooling"" India's Largest Sustainable Supply Chain Solutions Company.",Transportation & Logistics,2021,2013,Anurag Malempati,CDC Group,8
2518,SuperBottoms,Unknown,400000.0,Mumbai,SuperBottoms was born out of a personal passion for cloth diapering that would give the convenience of diapers while not harming the environment and baby’s skin.,Retail,2021,2015,Pallavi Utagi,Alteria Capital,6
2519,Cora Health,Seed,600000.0,Bangalore,Social commerce marketplace for everyday health and wellness.,Healthcare,2021,2020,"Snigdha Kumar, Shrijit Venkatesh",Indian Angel Network,1
2520,Battery Smart,Pre-Series,7000000.0,New Delhi,Battery Smart is building India’s largest network of battery swapping stations providing Li-ion batteries,Energy,2021,2019,"Pulkit Khurana, Siddharth Sikka","Blume Ventures, Orios Ventures",2
2523,CloudFiles,Pre-Seed,300000.0,Bangalore,"Supercharge files with enterprise-grade security, page-by-page analytics and powerful content automations.",Technology,2021,2020,"Vishesh Singhal, Ankit Gupta, Siddharth Garg",Titan Capital,1
2524,The Viral Fever,Unknown,2000000.0,Mumbai,India's leading digital entertainment network.,Media & Entertainment,2021,2012,Arunabh Kumar,BlackSoil,9
2525,Xpand,Pre-Series,1500000.0,New Delhi,LMCE handholds brands and enables their reach across the UNSERVED & UNDER-SERVED pockets of the country in a SUSTAINABLE manner to drive MEASURABLE growth.,Retail,2021,2021,Sanjay Kaul,"Akash Prakash, Madhu Jayakumar, Dipinder Sandhu, Shagun Khandelwal",0
2526,Troo Good,Series A,7000000.0,Hyderabad,An FMCG company selling nutritious products at an affordable price points.,E-commerce,2021,2018,Raju Bhupati,OAKS Asset Management,3
2527,Prodo,Pre-Seed,300000.0,New Delhi,"Prodo is an e-commerce platform that provides manufacturing of made-to-order, readymade and white labeled consumables for medium and large enterprises.",Retail,2021,2021,"Sameen Husain, Abhiroop Srivastava","Titan Capital, LetsVenture",0
2528,Unnati,Series A,7000000.0,Noida,Fintech powered digital agri ecosystem,Finance,2021,2019,"Amit Sinha, Ashok Prasad","Incofin, NabVentures, Orios",2
2529,Lysto,Seed,3000000.0,Bangalore,"Lysto is building APIs, Tools & Infrastructure to enable the creation & distribution of NFTs across platforms with a few clicks or few lines of code.",Media & Entertainment,2021,2021,Sadiq Ahamed,BEENEXT,0
2531,Buyofuel,Seed,100000.0,Coimbatore,Green Fuels Marketplace,Energy,2021,2020,"Kishan Karunakaran, Venkateswaran Selvan, Sumanth Kumar",Inflection Point Ventures,1
2532,ElectricPe,Seed,3000000.0,Bangalore,India's largest Electric Vehicle Charging Platform,Manufacturing,2021,2021,"Avinash Sharma, Raghav Rohila","Blume Ventures, Micelio Fund",0
2534,Valuationary,Pre-Seed,100000.0,Surat,EdTech platform upskilling candidates to bag deserving finance job roles.,Education,2021,2020,"Pratik Bajaj, Kunal Shah, Mahip Gupta","Ashish Jain, Ajay Surana",1
2535,Knocksense,Unknown,150000.0,Lucknow,Knocksense is a local news and recommendations platform.,Media & Entertainment,2021,2016,"Varul Mayank, Vibhore Mayank","We Founder Circle, Appyhigh, Mumbai Angels",5
2536,Petpooja,Unknown,4500000.0,Ahmedabad,"Petpooja is the largest next-generation PoS platform for the F&B sector with more than 25,000+ clients across India and UAE.",Technology,2021,2011,"Apurv Patel, Parthiv Patel","Aroa Ventures, GVFL, Udaan",10
2538,Doola,Unknown,3000000.0,New York,The ultimate One-Stop-Shop™? to help US and Non-US Founders to turn an idea into their dream US Business,Services,2021,2020,"Arjun Mahadevan, JP Pincheira",Nexus Venture Partners,1
2539,EyeMyEye,Pre-Series,2000000.0,Gurugram,"Shop the latest Eyeglasses, Sunglasses, Power Sunglasses, Contact Lens and more.",Healthcare,2021,2021,Ganesh Iyer,2000000,0
2540,Bombay Hemp Company,Unknown,2000000.0,Mumbai,"BOHECO was founded to research on and promote industrial hemp, the super crop of our era in India. BOHECO was formally registered under The Companies Act",Manufacturing,2021,2013,"Avnish Pandya, Delzaad Deolaliwala","Riteesh Mohan Bakshi, Raghav Mohan Bakshi, Achin Kochar",8
2541,DGV,Pre-Series,3000000.0,Bangalore,NeoBanking for Bharat,Technology,2021,2019,Ragavan Venkatesan,"Info Edge Ventures, Omnivore",2
2542,GuardianLink,Series A,12000000.0,Chennai,Building tech infrastructure to help NFT commerce go mainstream,Technology,2021,2017,"Ramkumar Subramaniam, Kamesh Elangovan",Kalaari Capital,4
2543,Clinikk,Pre-Series,4000000.0,Bangalore,Transforming health insurance by building India's first managed care model,Healthcare,2021,2016,"Dr.Suraj Baliga, Bhavjot Kaur",MassMutual Ventures,5
2544,Toplyne,Unknown,2500000.0,Bangalore,Toplyne helps sales teams at product-led companies convert their freemium users!,Technology,2021,2021,"Rishen Kapoor and Ruchin Kulkarni, Rohit Khanna","Sequoia Capital , Together Fund",0
2546,GENLEAP,Seed,8000000.0,Haryana,GenLeap is India’s first self-discovery and career lifecycle management platform.,Services,2021,2021,"Sachin Sandhir, Nimish Gupta, Nitin Thakur, Shweta Kataria","Vivek Vaidya, Kevin Donlon, Ayush Singh",0
2547,Planys,Pre-Series,1600000.0,Chennai,Planys is an Indian deep tech start-up creating a paradigm shift in the underwater inspection industry.,Transportation & Logistics,2021,2015,"Tanuj Jhunjhunwala, Vineet Upadhyay, Rakesh Sirikonda","Kieretsu Forum, Lets Venture, Shell",6
2549,GoKwik,Series A,15000000.0,New Delhi,GoKwik is a platform for solving shopping experience problems on e-commerce websites on the internet.,Technology,2021,2020,"Chirag, Vivek Bajpai, Ankush Talwar",Sequoia Capital India,1
2551,SalaryBox,Seed,4000000.0,Gurugram,SalaryBox is solution that makes employee management effortless.,Finance,2021,2020,"Nikhil Goel, Peeyush Goyal","Y-Combinator, AME Cloud Ventures, Gokul Rajaram",1
2552,Boingg,Seed,200000.0,Gurugram,D2C furniture brand,Retail,2021,2019,"Neha Indoria, Dhruvan Barar",Inflection Point Ventures,2
2553,Better Capital,Unknown,15000000.0,Santra,"Better is a top-tier India-focused pre-seed venture firm with a portfolio of 100+ companies including stellar successes like Rupeek, Open, Khatabook, Bijak",Finance,2021,2006,Vaibhav Domkundwar,Inflection Point Ventures,15
